Product URL,Product Name,Price,Rating,Reviews
https://www.amazon.in/F-Gear-Enzo-Black-Blue-Waist-Bag/dp/B0862LXJYT/ref=sr_1_78?crid=2M096C61O4MLT&keywords=bags&qid=1679486449&sprefix=ba%2Caps%2C358&sr=8-78,F Gear Enzo Sports Waist Bag (.Black Blue),200,4.2,"1,112"
https://www.amazon.in/Asus-BP1504-15-6-inch-Laptop-Backpack/dp/B0895ZZHKK/ref=sr_1_79?crid=2M096C61O4MLT&keywords=bags&qid=1679486449&sprefix=ba%2Caps%2C358&sr=8-79,Asus BP1504 39.62 cm (15.6-inch) Laptop Backpack (Dark Grey),819,4.2,"1,534"
https://www.amazon.in/Li-Ning-Panther-Double-Polyester-Badminton/dp/B09VDQDXWN/ref=sr_1_80?crid=2M096C61O4MLT&keywords=bags&qid=1679486449&sprefix=ba%2Caps%2C358&sr=8-80,Li-Ning Panther Double Zipper Polyester Badminton Kit Bag,999,4.3,316
https://www.amazon.in/BennettTM-Mystic-Shoulder-Messenger-Repellent/dp/B09321GJXZ/ref=sr_1_81?crid=2M096C61O4MLT&keywords=bags&qid=1679486449&sprefix=ba%2Caps%2C358&sr=8-81,Bennett™ Mystic 15.6 inch (39.6cm) Laptop Briefcase Shoulder Sling Office Business Professional Travel Messenger Bag for Men and Women Water Repellent Formal Executive Bags (Grey) 6 Months Warranty,512,4.0,"5,225"
https://www.amazon.in/Safari-Spartan-Water-Resistant-Backpack/dp/B09B26MB5M/ref=sr_1_82?crid=2M096C61O4MLT&keywords=bags&qid=1679486449&sprefix=ba%2Caps%2C358&sr=8-82,"Safari Spartan 21 Ltrs Water Resistant Backpack - Blue, S (SPARTAN19CBBLU)",599,3.8,681
https://www.amazon.in/Fur-Jaden-Charging-Waterproof-BM36_BlueZip/dp/B07MXM5M99/ref=sr_1_83?crid=2M096C61O4MLT&keywords=bags&qid=1679486449&sprefix=ba%2Caps%2C358&sr=8-83,"Fur Jaden 15.6 Inch Laptop Backpack 25 LTR Bag for School, College and Office with USB Charging Port",489,3.9,"9,942"
https://www.amazon.in/Li-Ning-Raider-Double-Polyester-Badminton/dp/B09VDQRFRV/ref=sr_1_84?crid=2M096C61O4MLT&keywords=bags&qid=1679486449&sprefix=ba%2Caps%2C358&sr=8-84,Li-Ning Raider Max Double Zipper Polyester Badminton Kit Bag (Blue),"1,549",4.4,379
https://www.amazon.in/sspa/click?ie=UTF8&spc=MToxMjAwODc2ODM5NzAzNTAwOjE2Nzk0ODY0NDk6c3BfbXRmOjIwMTA1NDUxODUxNTk4OjowOjo&url=%2Fuppercase-Professional-Backpack-resistant-sustainable%2Fdp%2FB0BR1D4SL1%2Fref%3Dsr_1_85_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1679486449%26sprefix%3Dba%252Caps%252C358%26sr%3D8-85-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,"uppercase Apex Professional Laptop Backpack (15.6 Inch) 3x more water resistant sustainable bags with rain proof zippers for Men, Women, Boys and Girls, 750 Days warranty","1,800",4.9,17
https://www.amazon.in/sspa/click?ie=UTF8&spc=MToxMjAwODc2ODM5NzAzNTAwOjE2Nzk0ODY0NDk6c3BfbXRmOjIwMDY1NTMzNjg0Njk4OjowOjo&url=%2FPOLICE-ltrs-cms-backpack-PTO020008_1_black%2Fdp%2FB0B81YTTWS%2Fref%3Dsr_1_86_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1679486449%26sprefix%3Dba%252Caps%252C358%26sr%3D8-86-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,"uppercase Medium 23 Ltrs Tall Boy (14.6 inch) Laptop Backpack 2500EBP1 3x more water resistant sustainable bag with rain proof zippers for Men, Women, Boys and Girls, 750 Days warranty","1,700",4.1,187
https://www.amazon.in/Backpack-Business-Backpacks-Charging-Resistant/dp/B094DGX84G/ref=sr_1_87?crid=2M096C61O4MLT&keywords=bags&qid=1679486449&sprefix=ba%2Caps%2C358&sr=8-87,"FUR JADEN Travel Laptop Backpack, Business Backpacks with USB Charging Port, Water Resistant College School Computer Bag for Men & Women Fits Under 15.6 inch Laptop and Notebook",989,4.4,345
https://www.amazon.in/Gear-Workspace-Briefcase-Black-Red-BKPWRPHYD0101/dp/B097KGL2M5/ref=sr_1_88?crid=2M096C61O4MLT&keywords=bags&qid=1679486449&sprefix=ba%2Caps%2C358&sr=8-88,Gear Workspace 18L Water Resistant Laptop Bag/Backpack/Office Bag for Men/Women-Black,899,4.2,286
https://www.amazon.in/Wildcraft-Packs18-Laptop-Backpack-Streak/dp/B07FC4D9B5/ref=sr_1_89_mod_primary_new?crid=2M096C61O4MLT&keywords=bags&qid=1679486449&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sprefix=ba%2Caps%2C358&sr=8-89,Wildcraft Work Packs'18 21 Ltrs Black Laptop Backpack (Streak Plus),"1,699",4.4,"1,905"
https://www.amazon.in/BROGBUS-Business-Messenger-Sling-10-05inch/dp/B09QLD9GJY/ref=sr_1_90?crid=2M096C61O4MLT&keywords=bags&qid=1679486449&sprefix=ba%2Caps%2C358&sr=8-90,"BROGBUS pu Leather Men Bag Casual Business Messenger Bag for Cross body Bag Male Shoulder Bags PU Leather Sling Messenger Bag (Brown, L- 10.05inch H- 11.5inch W- 3inch)",939,4.1,426
https://www.amazon.in/TRAWOC-Backpack-Outdoor-Trekking-Rucksack/dp/B07XY6BFXJ/ref=sr_1_91?crid=2M096C61O4MLT&keywords=bags&qid=1679486449&sprefix=ba%2Caps%2C358&sr=8-91,"TRAWOC 55 LTR Travel Backpack Daypack bag for Camping Hiking Trekking, English Blue, SHK014","1,417",4.2,"2,378"
https://www.amazon.in/Half-Moon-Trekking-Bags-Compartment/dp/B08PSX1LN9/ref=sr_1_92?crid=2M096C61O4MLT&keywords=bags&qid=1679486449&sprefix=ba%2Caps%2C358&sr=8-92,Half Moon 45L Hammer Waterproof Laptop Travelling Rucksack Trekking Backpack for Travel Journey bags for Men Women Boys & Girls with 17.3inch Laptop Compartment & Rain cover,"1,299",4.1,"1,015"
https://www.amazon.in/DZert-Polyester-Black-White-Laptop/dp/B07H193V57/ref=sr_1_93?crid=2M096C61O4MLT&keywords=bags&qid=1679486449&sprefix=ba%2Caps%2C358&sr=8-93,DZert Clasy Laptop Bag College Bag for Boys Girls 21 L Black,299,3.8,"2,292"
https://www.amazon.in/Nivia-Deflate-5180BK-Polyester-Round/dp/B07222KX3S/ref=sr_1_94?crid=2M096C61O4MLT&keywords=bags&qid=1679486449&sprefix=ba%2Caps%2C358&sr=8-94,NIVIA Deflate Round 01 Polyester Gym Bag/Unisex Gym Bags/Adjustable Shoulder Bag for Men/Duffle Gym Bags for Men/Carry Gym Accessories/Fitness Bag/Sports &Travel Bag/Gym kit Bag,449,4.2,"7,274"
https://www.amazon.in/Motherly-Stylish-Babies-Diaper-Mothers/dp/B07DMKJJB4/ref=sr_1_95?crid=2M096C61O4MLT&keywords=bags&qid=1679486449&sprefix=ba%2Caps%2C358&sr=8-95,motherly 25 ltrs (25 Cms) backpack(5860_grey),"1,736",4.5,"5,484"
https://www.amazon.in/Step-Backpack-Small-Water-Repellant/dp/B088XG77KN/ref=sr_1_96?crid=2M096C61O4MLT&keywords=bags&qid=1679486449&sprefix=ba%2Caps%2C358&sr=8-96,"Mi Step Out 12 L Mini Backpack (Small Size, Red, Water Repellant)",249,4.1,"8,168"
https://www.amazon.in/Nivia-String-5177NB-Polyester-Navy/dp/B071H3HLVV/ref=sr_1_97?crid=2M096C61O4MLT&keywords=bags&qid=1679486449&sprefix=ba%2Caps%2C358&sr=8-97,Nivia Polyester String Bag,149,4.1,994
https://www.amazon.in/FUR-JADEN-Waterproof-Charging-BM25_Grey/dp/B07FM9BSKW/ref=sr_1_98?crid=2M096C61O4MLT&keywords=bags&qid=1679486449&sprefix=ba%2Caps%2C358&sr=8-98,FUR JADEN 15.6 Anti Theft Laptop Backpack with USB Charging Port Unisex Bag for College Office Suitable for Men Women,789,4.0,"5,810"
https://www.amazon.in/Kore-K-REGULAR-GYM-BAG-Regular-Gym-Bag/dp/B09VLK27NF/ref=sr_1_99?crid=2M096C61O4MLT&keywords=bags&qid=1679486449&sprefix=ba%2Caps%2C358&sr=8-99,Kore Regular Gym Bag,59,3.0,"3,850"
https://www.amazon.in/HEROZ-Backpack-Resistant-Computer-17-3-inch/dp/B083N53TWB/ref=sr_1_100?crid=2M096C61O4MLT&keywords=bags&qid=1679486449&sprefix=ba%2Caps%2C358&sr=8-100,HEROZ Hacker 50 litres Nylon Travel Laptop Backpack Water Resistant Slim Durable Computer Book Bag Tracking Fits Up to 17.3-inch Laptop (058- All) (Grey & Red),"1,439",4.1,"3,717"
https://www.amazon.in/Safari-Casual-Backpack-Charging-Resistant/dp/B09B2581S9/ref=sr_1_101?crid=2M096C61O4MLT&keywords=bags&qid=1679486449&sprefix=ba%2Caps%2C358&sr=8-101,"Safari Sneak Casual Backpack with USB Charging Port 26 Ltrs Water Resistant Fabric - Grey, L (SNEAK19CBGRE)",949,3.7,829
https://www.amazon.in/Amazon-Brand-Solimo-Sling-Maroon/dp/B07S63LC4P/ref=sr_1_102?crid=2M096C61O4MLT&keywords=bags&qid=1679486449&sprefix=ba%2Caps%2C358&sr=8-102,Amazon Brand - Solimo Sling Bag (Maroon),219,3.9,240
https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo4MjIxMTY0MzE5MjE3ODA5OjE2Nzk0ODY0NTE6c3BfYXRmX25leHQ6MjAxMjE0ODk2Mzg0OTg6OjA6Og&url=%2FLOOKMUSTER-Waterproof-Backpack-College-Business%2Fdp%2FB0BS6YGKMC%2Fref%3Dsr_1_73_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1679486451%26sprefix%3Dba%252Caps%252C358%26sr%3D8-73-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,LOOKMUSTER Casual Waterproof Laptop Backpack/Office Bag/School Bag/College Bag/Business Bag/Travel Backpack,529,5.0,2
https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo4MjIxMTY0MzE5MjE3ODA5OjE2Nzk0ODY0NTE6c3BfYXRmX25leHQ6MjAxMjQzMTEwMjQ4OTg6OjA6Og&url=%2Fuppercase-Backpack-2300EBP1-resistant-sustainable%2Fdp%2FB0BWNCV31F%2Fref%3Dsr_1_74_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1679486451%26sprefix%3Dba%252Caps%252C358%26sr%3D8-74-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,"uppercase Medium 17 Ltrs Vegan Leather (upto 14 inch) Laptop Backpack 2300EBP1 3x more water resistant sustainable bags with rain proof zippers for Men, Women, Boys and Girls, 750 Days warranty","1,600",4.0,374
https://www.amazon.in/BennettTM-Shoulder-Messenger-Repellent-Charcoal/dp/B09CV24TMK/ref=sr_1_75?crid=2M096C61O4MLT&keywords=bags&qid=1679486451&sprefix=ba%2Caps%2C358&sr=8-75,Bennett™ Mystic Unisex Adult Men's Laptop Bag 15.6 inch Side Shoulder Briefcase Satchel Messenger Business Bags for Men & Women Front Pocket for Laptop Accessories - Black (6 Month Warranty),512,4.0,"5,225"
https://www.amazon.in/F-Gear-Enzo-Black-Blue-Waist-Bag/dp/B0862LXJYT/ref=sr_1_76?crid=2M096C61O4MLT&keywords=bags&qid=1679486451&sprefix=ba%2Caps%2C358&sr=8-76,F Gear Enzo Sports Waist Bag (.Black Blue),200,4.2,"1,112"
https://www.amazon.in/Asus-BP1504-15-6-inch-Laptop-Backpack/dp/B0895ZZHKK/ref=sr_1_77?crid=2M096C61O4MLT&keywords=bags&qid=1679486451&sprefix=ba%2Caps%2C358&sr=8-77,Asus BP1504 39.62 cm (15.6-inch) Laptop Backpack (Dark Grey),819,4.2,"1,534"
https://www.amazon.in/Li-Ning-Panther-Double-Polyester-Badminton/dp/B09VDQDXWN/ref=sr_1_78?crid=2M096C61O4MLT&keywords=bags&qid=1679486451&sprefix=ba%2Caps%2C358&sr=8-78,Li-Ning Panther Double Zipper Polyester Badminton Kit Bag,999,4.3,316
https://www.amazon.in/BennettTM-Mystic-Shoulder-Messenger-Repellent/dp/B09321GJXZ/ref=sr_1_79?crid=2M096C61O4MLT&keywords=bags&qid=1679486451&sprefix=ba%2Caps%2C358&sr=8-79,Bennett™ Mystic 15.6 inch (39.6cm) Laptop Briefcase Shoulder Sling Office Business Professional Travel Messenger Bag for Men and Women Water Repellent Formal Executive Bags (Grey) 6 Months Warranty,512,4.0,"5,225"
https://www.amazon.in/BROGBUS-Business-Messenger-Sling-10-05inch/dp/B09QLD9GJY/ref=sr_1_80?crid=2M096C61O4MLT&keywords=bags&qid=1679486451&sprefix=ba%2Caps%2C358&sr=8-80,"BROGBUS pu Leather Men Bag Casual Business Messenger Bag for Cross body Bag Male Shoulder Bags PU Leather Sling Messenger Bag (Brown, L- 10.05inch H- 11.5inch W- 3inch)",939,4.1,426
https://www.amazon.in/Safari-Spartan-Water-Resistant-Backpack/dp/B09B26MB5M/ref=sr_1_81?crid=2M096C61O4MLT&keywords=bags&qid=1679486451&sprefix=ba%2Caps%2C358&sr=8-81,"Safari Spartan 21 Ltrs Water Resistant Backpack - Blue, S (SPARTAN19CBBLU)",599,3.8,681
https://www.amazon.in/Fur-Jaden-Charging-Waterproof-BM36_BlueZip/dp/B07MXM5M99/ref=sr_1_82?crid=2M096C61O4MLT&keywords=bags&qid=1679486451&sprefix=ba%2Caps%2C358&sr=8-82,"Fur Jaden 15.6 Inch Laptop Backpack 25 LTR Bag for School, College and Office with USB Charging Port",489,3.9,"9,942"
https://www.amazon.in/Li-Ning-Raider-Double-Polyester-Badminton/dp/B09VDQRFRV/ref=sr_1_83?crid=2M096C61O4MLT&keywords=bags&qid=1679486451&sprefix=ba%2Caps%2C358&sr=8-83,Li-Ning Raider Max Double Zipper Polyester Badminton Kit Bag (Blue),"1,549",4.4,379
https://www.amazon.in/Backpack-Business-Backpacks-Charging-Resistant/dp/B094DGX84G/ref=sr_1_84?crid=2M096C61O4MLT&keywords=bags&qid=1679486451&sprefix=ba%2Caps%2C358&sr=8-84,"FUR JADEN Travel Laptop Backpack, Business Backpacks with USB Charging Port, Water Resistant College School Computer Bag for Men & Women Fits Under 15.6 inch Laptop and Notebook",989,4.4,345
https://www.amazon.in/Gear-Workspace-Briefcase-Black-Red-BKPWRPHYD0101/dp/B097KGL2M5/ref=sr_1_85?crid=2M096C61O4MLT&keywords=bags&qid=1679486451&sprefix=ba%2Caps%2C358&sr=8-85,Gear Workspace 18L Water Resistant Laptop Bag/Backpack/Office Bag for Men/Women-Black,899,4.2,286
https://www.amazon.in/Wildcraft-Packs18-Laptop-Backpack-Streak/dp/B07FC4D9B5/ref=sr_1_86_mod_primary_new?crid=2M096C61O4MLT&keywords=bags&qid=1679486451&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sprefix=ba%2Caps%2C358&sr=8-86,Wildcraft Work Packs'18 21 Ltrs Black Laptop Backpack (Streak Plus),"1,699",4.4,"1,905"
https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo4MjIxMTY0MzE5MjE3ODA5OjE2Nzk0ODY0NTE6c3BfbXRmOjIwMDkxMDg5MjQ2Nzk4OjowOjo&url=%2FHalf-Moon-Backpack-Luggage-Compartment%2Fdp%2FB09VCLZ3K4%2Fref%3Dsr_1_87_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1679486451%26sprefix%3Dba%252Caps%252C358%26sr%3D8-87-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,Half Moon Large 37L Laptop Bag Backpack for menं Women Boys and Girls Luggage Travel Bags with 17.3 inches Laptop Compartment & Rain Cover,849,3.9,"2,344"
https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo4MjIxMTY0MzE5MjE3ODA5OjE2Nzk0ODY0NTE6c3BfbXRmOjIwMTIxOTcyMjYwNTk4OjowOjo&url=%2FEUME-Propine-Massager-Backpack-Charging%2Fdp%2FB085GDV195%2Fref%3Dsr_1_88_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1679486451%26sprefix%3Dba%252Caps%252C358%26sr%3D8-88-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1%26smid%3DAPBFC7AMQ4Q38,EUME Propine 22Ltrs Massager Laptop Backpack with Built-in Massager Technology | Fit Upto 15.6 Inch Laptop for Office & Travel | Black Color,"3,499",4.1,45
https://www.amazon.in/TRAWOC-Backpack-Outdoor-Trekking-Rucksack/dp/B07XY6BFXJ/ref=sr_1_89?crid=2M096C61O4MLT&keywords=bags&qid=1679486451&sprefix=ba%2Caps%2C358&sr=8-89,"TRAWOC 55 LTR Travel Backpack Daypack bag for Camping Hiking Trekking, English Blue, SHK014","1,417",4.2,"2,378"
https://www.amazon.in/Half-Moon-Trekking-Bags-Compartment/dp/B08PSX1LN9/ref=sr_1_90?crid=2M096C61O4MLT&keywords=bags&qid=1679486451&sprefix=ba%2Caps%2C358&sr=8-90,Half Moon 45L Hammer Waterproof Laptop Travelling Rucksack Trekking Backpack for Travel Journey bags for Men Women Boys & Girls with 17.3inch Laptop Compartment & Rain cover,"1,299",4.1,"1,015"
https://www.amazon.in/DZert-Polyester-Black-White-Laptop/dp/B07H193V57/ref=sr_1_91?crid=2M096C61O4MLT&keywords=bags&qid=1679486451&sprefix=ba%2Caps%2C358&sr=8-91,DZert Clasy Laptop Bag College Bag for Boys Girls 21 L Black,299,3.8,"2,292"
https://www.amazon.in/Nivia-Deflate-5180BK-Polyester-Round/dp/B07222KX3S/ref=sr_1_92?crid=2M096C61O4MLT&keywords=bags&qid=1679486451&sprefix=ba%2Caps%2C358&sr=8-92,NIVIA Deflate Round 01 Polyester Gym Bag/Unisex Gym Bags/Adjustable Shoulder Bag for Men/Duffle Gym Bags for Men/Carry Gym Accessories/Fitness Bag/Sports &Travel Bag/Gym kit Bag,449,4.2,"7,274"
https://www.amazon.in/Motherly-Stylish-Babies-Diaper-Mothers/dp/B07DMKJJB4/ref=sr_1_93?crid=2M096C61O4MLT&keywords=bags&qid=1679486451&sprefix=ba%2Caps%2C358&sr=8-93,motherly 25 ltrs (25 Cms) backpack(5860_grey),"1,736",4.5,"5,484"
https://www.amazon.in/Step-Backpack-Small-Water-Repellant/dp/B088XG77KN/ref=sr_1_94?crid=2M096C61O4MLT&keywords=bags&qid=1679486451&sprefix=ba%2Caps%2C358&sr=8-94,"Mi Step Out 12 L Mini Backpack (Small Size, Red, Water Repellant)",249,4.1,"8,168"
https://www.amazon.in/Nivia-String-5177NB-Polyester-Navy/dp/B071H3HLVV/ref=sr_1_95?crid=2M096C61O4MLT&keywords=bags&qid=1679486451&sprefix=ba%2Caps%2C358&sr=8-95,Nivia Polyester String Bag,149,4.1,994
https://www.amazon.in/FUR-JADEN-Waterproof-Charging-BM25_Grey/dp/B07FM9BSKW/ref=sr_1_96?crid=2M096C61O4MLT&keywords=bags&qid=1679486451&sprefix=ba%2Caps%2C358&sr=8-96,FUR JADEN 15.6 Anti Theft Laptop Backpack with USB Charging Port Unisex Bag for College Office Suitable for Men Women,789,4.0,"5,810"
https://www.amazon.in/Kore-K-REGULAR-GYM-BAG-Regular-Gym-Bag/dp/B09VLK27NF/ref=sr_1_97?crid=2M096C61O4MLT&keywords=bags&qid=1679486451&sprefix=ba%2Caps%2C358&sr=8-97,Kore Regular Gym Bag,59,3.0,"3,850"
https://www.amazon.in/HEROZ-Backpack-Resistant-Computer-17-3-inch/dp/B083N53TWB/ref=sr_1_98?crid=2M096C61O4MLT&keywords=bags&qid=1679486451&sprefix=ba%2Caps%2C358&sr=8-98,HEROZ Hacker 50 litres Nylon Travel Laptop Backpack Water Resistant Slim Durable Computer Book Bag Tracking Fits Up to 17.3-inch Laptop (058- All) (Grey & Red),"1,439",4.1,"3,717"
https://www.amazon.in/Lavie-Broxa-Womens-Sling-Plum/dp/B08JDG1NKX/ref=sr_1_99?crid=2M096C61O4MLT&keywords=bags&qid=1679486451&sprefix=ba%2Caps%2C358&sr=8-99,Lavie Women's Broxa Flap Over Sling Bag | Ladies Purse Handbag,"1,069",4.2,"5,681"
https://www.amazon.in/Safari-Casual-Backpack-Charging-Resistant/dp/B09B2581S9/ref=sr_1_100?crid=2M096C61O4MLT&keywords=bags&qid=1679486451&sprefix=ba%2Caps%2C358&sr=8-100,"Safari Sneak Casual Backpack with USB Charging Port 26 Ltrs Water Resistant Fabric - Grey, L (SNEAK19CBGRE)",949,3.7,829
https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo4MjIxMTY0MzE5MjE3ODA5OjE2Nzk0ODY0NTE6c3BfYnRmOjIwMTA1NDUxODUxNTk4OjowOjo&url=%2Fuppercase-Professional-Backpack-resistant-sustainable%2Fdp%2FB0BR1D4SL1%2Fref%3Dsr_1_101_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1679486451%26sprefix%3Dba%252Caps%252C358%26sr%3D8-101-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,"uppercase Apex Professional Laptop Backpack (15.6 Inch) 3x more water resistant sustainable bags with rain proof zippers for Men, Women, Boys and Girls, 750 Days warranty","1,800",4.9,17
https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo4MjIxMTY0MzE5MjE3ODA5OjE2Nzk0ODY0NTE6c3BfYnRmOjIwMTA1NzE1ODIxNTk4OjowOjo&url=%2Fuppercase-Professional-resistant-sustainable-Anti-theft%2Fdp%2FB0BR1C59R8%2Fref%3Dsr_1_102_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1679486451%26sprefix%3Dba%252Caps%252C358%26sr%3D8-102-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,"uppercase SealPro Professional Laptop Backpack (15.6 Inch) 3x more water resistant sustainable bags with rain proof zippers & Anti-theft for Men, Women, Boys and Girls, 750 Days warranty","1,900",4.9,23
https://www.amazon.in/sspa/click?ie=UTF8&spc=MTozNDE3MzQ5Njc3MzQ3NjQ1OjE2Nzk0ODY0NTM6c3BfYXRmX25leHQ6MjAxMjQzMTEwMjQ4OTg6OjA6Og&url=%2Fuppercase-Backpack-2300EBP1-resistant-sustainable%2Fdp%2FB0BWNCV31F%2Fref%3Dsr_1_129_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1679486453%26sprefix%3Dba%252Caps%252C358%26sr%3D8-129-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,"uppercase Medium 17 Ltrs Vegan Leather (upto 14 inch) Laptop Backpack 2300EBP1 3x more water resistant sustainable bags with rain proof zippers for Men, Women, Boys and Girls, 750 Days warranty","1,600",4.0,374
https://www.amazon.in/sspa/click?ie=UTF8&spc=MTozNDE3MzQ5Njc3MzQ3NjQ1OjE2Nzk0ODY0NTM6c3BfYXRmX25leHQ6MjAwOTEwODkyNDY3OTg6OjA6Og&url=%2FHalf-Moon-Backpack-Luggage-Compartment%2Fdp%2FB09VCLZ3K4%2Fref%3Dsr_1_130_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1679486453%26sprefix%3Dba%252Caps%252C358%26sr%3D8-130-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,Half Moon Large 37L Laptop Bag Backpack for menं Women Boys and Girls Luggage Travel Bags with 17.3 inches Laptop Compartment & Rain Cover,849,3.9,"2,344"
https://www.amazon.in/Lenovo-Professional-Backpack-Water-resistant-Uncompromised/dp/B08R7S55H4/ref=sr_1_131?crid=2M096C61O4MLT&keywords=bags&qid=1679486453&sprefix=ba%2Caps%2C358&sr=8-131,"Lenovo 15.6"" Professional Backpack, Made in India, Water-resistant,Uncompromised storage, Travel friendly:Fleece-lined PC compartment,Vented,Padded BackPanel & Adjustable shoulder straps,Luggage strap",991,4.2,714
https://www.amazon.in/Lenovo-Laptop-Backpack-15-6-Inch-GX40Q17227/dp/B075Y6SRMG/ref=sr_1_132?crid=2M096C61O4MLT&keywords=bags&qid=1679486453&sprefix=ba%2Caps%2C358&sr=8-132,Lenovo Casual Laptop Backpack B210 39.62 cm (15.6) -inch Water Repellent Grey,783,4.2,"54,791"
https://www.amazon.in/Red-Lemon-Polyester-15-6-inch-Waterproof/dp/B07XYY2FW4/ref=sr_1_133?crid=2M096C61O4MLT&keywords=bags&qid=1679486453&sprefix=ba%2Caps%2C358&sr=8-133,Red Lemon Polyester Bange Series 15.6inch Laptop Bag for Men 35 LTR Capacity Daily Office Bag for Men and Women Black (1903),"2,849",4.2,160
https://www.amazon.in/COSMUS-Polyester-Navy-Laptop-Backpack/dp/B01FVQLLU0/ref=sr_1_134?crid=2M096C61O4MLT&keywords=bags&qid=1679486453&sprefix=ba%2Caps%2C358&sr=8-134,COSMUS Darwin Navy Blue Laptop Backpack for (15.6 inch),"1,231",4.3,"9,901"
https://www.amazon.in/Cosmus-Casual-Backpack-Charger-College/dp/B08D7DTWLF/ref=sr_1_135?crid=2M096C61O4MLT&keywords=bags&qid=1679486453&sprefix=ba%2Caps%2C358&sr=8-135,Cosmus Vogue Casual Laptop Backpack with USB Charger Port 46cm 26 Litre Dark Grey College Bag,"1,181",4.2,"1,365"
https://www.amazon.in/Business-Casual-Resistant-Laptop-Backpack/dp/B0862V2GKH/ref=sr_1_136?crid=2M096C61O4MLT&keywords=bags&qid=1679486453&sprefix=ba%2Caps%2C358&sr=8-136,Mi Business Casual 21L Water Resistant Laptop Backpack (Blue),999,4.4,"6,170"
https://www.amazon.in/Bagneeds-Synthetic-Leather-Briefcase-Messenger/dp/B0855F8174/ref=sr_1_137?crid=2M096C61O4MLT&keywords=bags&qid=1679486453&sprefix=ba%2Caps%2C358&sr=8-137,Bagneeds Men's Black Synthetic Leather Briefcase Best Laptop Messenger Bag Satchel for Men,664,4.1,"3,852"
https://www.amazon.in/Lunars-Travel-Laptop-Bag-compartments/dp/B08NHL52MK/ref=sr_1_138?crid=2M096C61O4MLT&keywords=bags&qid=1679486453&sprefix=ba%2Caps%2C358&sr=8-138,"Lunar's Unisex 50L Water Resistant Office/Travel/Business Laptop Backpack, Bag for up to 17.3 inch Laptop/MacBook with rain Cover and 2 Large compartments","1,199",4.0,"2,483"
https://www.amazon.in/sspa/click?ie=UTF8&spc=MTozNDE3MzQ5Njc3MzQ3NjQ1OjE2Nzk0ODY0NTM6c3BfbXRmOjIwMTE0NDE0MjI5Nzk4OjowOjo&url=%2FEUME-Virgo-29Ltr-Laptop-Backpack%2Fdp%2FB08R58K6QX%2Fref%3Dsr_1_139_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1679486453%26sprefix%3Dba%252Caps%252C358%26sr%3D8-139-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1%26smid%3DAPBFC7AMQ4Q38,EUME Virgo 29L Laptop Backpack for Office & Travel | Water Resistance | Fit Up to 15.6-inch Laptop,"1,299",4.1,498
